library_id,brand_id,model_ids,library_name,notes,attributes,parent_ids
e310f886-7ac7-4a04-8244-a9c17c21fd1f,7e66e7b3-acb0-484b-a0a1-856cb4faa981,,Inner City Soul,,,"instruments:41f8b697-e387-4cbf-a0fd-673e9dec96c7,instruments:e54b6ef6-dabf-4bba-847f-92249920cd39,instruments:76b54cf7-0c41-4abd-8bac-1c4bafddc6e6,instruments:ac919977-a021-4c8e-b23d-a325176c0f87,instruments:ea6eab3f-0637-4cf5-b223-1f9644f94dc4,instruments:52c389cc-d757-4d39-99cd-7af9f0040390,instruments:d830e7c9-ad58-431b-a330-20c7c2b14b10,instruments:b0bea460-97a2-4ee5-8592-1efd33e3e65d,instruments:f5a7ccac-4b53-4b4d-8e67-68d5319fe314,instruments:58fb2877-1f6d-4600-ba7a-802481b8a5b5"
45787c79-e417-45af-80f6-d97cb66ad6c5,7e66e7b3-acb0-484b-a0a1-856cb4faa981,,Beyond Shadows,,,"instruments:09577d90-a61d-4fa9-b378-1080228f3fb3,instruments:b5fefef6-8ece-4410-aa66-2c94fcdb18e7,instruments:a1063d4f-8f58-494e-bf4a-46fe04fc46fb,instruments:ac919977-a021-4c8e-b23d-a325176c0f87,instruments:50b38aac-643f-4c84-b0c1-4c34f1772eeb,instruments:2d54ffd3-f04b-46db-9377-ecf215078905,instruments:ea6eab3f-0637-4cf5-b223-1f9644f94dc4,instruments:0e23540f-f18c-48ac-a9a8-08d522efb8d5,instruments:fa0a8f10-3c11-4b32-b4cc-554d3ef7d125,instruments:eb5f1b79-bdc3-4de5-b3ea-b0ceee243f71,instruments:bbd0729b-f814-4f20-bc1d-73bb96031eec,instruments:7e19d7fa-eb7f-49ca-9de9-59d0e508cb12,instruments:43191ffe-9290-4883-907d-b48f2dcbd34d,instruments:b875dc56-2fbd-41d9-95f3-72180779c31e,instruments:58fb2877-1f6d-4600-ba7a-802481b8a5b5"
e3f79be8-bb6c-4e2a-bfa6-e37fdcf21b7f,7e66e7b3-acb0-484b-a0a1-856cb4faa981,,Folkloric Strings,,,"instruments:09577d90-a61d-4fa9-b378-1080228f3fb3,instruments:d472af04-cca8-4828-aab1-ff42584571f0,instruments:a1063d4f-8f58-494e-bf4a-46fe04fc46fb,instruments:55145e8f-2f38-4ab7-9bbf-29cbd8fd0aca,instruments:ac919977-a021-4c8e-b23d-a325176c0f87,instruments:ea6eab3f-0637-4cf5-b223-1f9644f94dc4,instruments:0e23540f-f18c-48ac-a9a8-08d522efb8d5,instruments:43191ffe-9290-4883-907d-b48f2dcbd34d,instruments:f038003f-06f0-4f80-8d05-9c639e96dde0"
54dda734-b402-442b-a9e8-92976ad5438b,7e66e7b3-acb0-484b-a0a1-856cb4faa981,,Dream Theater Tribute,,,"instruments:e54b6ef6-dabf-4bba-847f-92249920cd39,instruments:d472af04-cca8-4828-aab1-ff42584571f0,instruments:55145e8f-2f38-4ab7-9bbf-29cbd8fd0aca,instruments:50b38aac-643f-4c84-b0c1-4c34f1772eeb,instruments:fa0a8f10-3c11-4b32-b4cc-554d3ef7d125,instruments:eb5f1b79-bdc3-4de5-b3ea-b0ceee243f71,instruments:d830e7c9-ad58-431b-a330-20c7c2b14b10"
29a1b5e9-cbe8-4550-b1f0-9da40ab16420,7e66e7b3-acb0-484b-a0a1-856cb4faa981,,Beyond Soul,,,"instruments:e54b6ef6-dabf-4bba-847f-92249920cd39,instruments:76b54cf7-0c41-4abd-8bac-1c4bafddc6e6,instruments:3c7ac54e-512d-4052-bf28-a438ca0da3f4,instruments:bbd0729b-f814-4f20-bc1d-73bb96031eec,instruments:ac919977-a021-4c8e-b23d-a325176c0f87,instruments:50b38aac-643f-4c84-b0c1-4c34f1772eeb,instruments:2d54ffd3-f04b-46db-9377-ecf215078905,instruments:ea6eab3f-0637-4cf5-b223-1f9644f94dc4,instruments:52c389cc-d757-4d39-99cd-7af9f0040390,instruments:34a4e895-8e3f-47a0-af5b-4129565078b9,instruments:0e23540f-f18c-48ac-a9a8-08d522efb8d5,instruments:fa0a8f10-3c11-4b32-b4cc-554d3ef7d125,instruments:eb5f1b79-bdc3-4de5-b3ea-b0ceee243f71,instruments:b0bea460-97a2-4ee5-8592-1efd33e3e65d,instruments:43191ffe-9290-4883-907d-b48f2dcbd34d,instruments:b875dc56-2fbd-41d9-95f3-72180779c31e,instruments:f5a7ccac-4b53-4b4d-8e67-68d5319fe314,instruments:f038003f-06f0-4f80-8d05-9c639e96dde0,instruments:c2b71a34-9af4-4aa8-9f87-a460d1b2cdcb,instruments:58fb2877-1f6d-4600-ba7a-802481b8a5b5"
4d0da653-fbae-4f68-9a9a-506394e8f712,7e66e7b3-acb0-484b-a0a1-856cb4faa981,,Beyond Pop,,,"instruments:e54b6ef6-dabf-4bba-847f-92249920cd39,instruments:3d1cdefb-3d5d-4859-8b40-8838d2923772,instruments:597b5e41-f80f-412b-9645-d0de335c7186,instruments:a1063d4f-8f58-494e-bf4a-46fe04fc46fb,instruments:55145e8f-2f38-4ab7-9bbf-29cbd8fd0aca,instruments:3c7ac54e-512d-4052-bf28-a438ca0da3f4,instruments:ac919977-a021-4c8e-b23d-a325176c0f87,instruments:52c389cc-d757-4d39-99cd-7af9f0040390,instruments:50b38aac-643f-4c84-b0c1-4c34f1772eeb,instruments:0e23540f-f18c-48ac-a9a8-08d522efb8d5,instruments:fa0a8f10-3c11-4b32-b4cc-554d3ef7d125,instruments:d830e7c9-ad58-431b-a330-20c7c2b14b10,instruments:bc768dc6-ee44-42a1-b95e-a6953ed34c45,instruments:eb5f1b79-bdc3-4de5-b3ea-b0ceee243f71,instruments:b0bea460-97a2-4ee5-8592-1efd33e3e65d,instruments:7bca50c8-d539-464f-a8ad-97aaaca63722,instruments:43191ffe-9290-4883-907d-b48f2dcbd34d,instruments:b875dc56-2fbd-41d9-95f3-72180779c31e,instruments:f5a7ccac-4b53-4b4d-8e67-68d5319fe314,instruments:58fb2877-1f6d-4600-ba7a-802481b8a5b5"
c56f3257-7b67-4c9b-8c63-d8c90d519a95,7e66e7b3-acb0-484b-a0a1-856cb4faa981,,Floyd Tribute III,,,"instruments:e54b6ef6-dabf-4bba-847f-92249920cd39,instruments:58fb2877-1f6d-4600-ba7a-802481b8a5b5,instruments:f038003f-06f0-4f80-8d05-9c639e96dde0,instruments:50b38aac-643f-4c84-b0c1-4c34f1772eeb,instruments:f5a7ccac-4b53-4b4d-8e67-68d5319fe314,instruments:b875dc56-2fbd-41d9-95f3-72180779c31e,instruments:43191ffe-9290-4883-907d-b48f2dcbd34d,instruments:b0bea460-97a2-4ee5-8592-1efd33e3e65d,instruments:eb5f1b79-bdc3-4de5-b3ea-b0ceee243f71,instruments:d830e7c9-ad58-431b-a330-20c7c2b14b10,instruments:0e23540f-f18c-48ac-a9a8-08d522efb8d5,instruments:55145e8f-2f38-4ab7-9bbf-29cbd8fd0aca,instruments:52c389cc-d757-4d39-99cd-7af9f0040390,instruments:ac919977-a021-4c8e-b23d-a325176c0f87,instruments:d472af04-cca8-4828-aab1-ff42584571f0"
b944bd37-00b8-4b1f-8cc0-3757f670e357,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Backbone,,,"libraries:b944bd37-00b8-4b1f-8cc0-3757f670e357,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b"
beec7148-bab5-4a25-a1c7-49cb461afe56,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Backbone 1.1,,,"libraries:b944bd37-00b8-4b1f-8cc0-3757f670e357,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b"
cb7892f1-47c0-4236-b5d3-ccc4e534e119,7e66e7b3-acb0-484b-a0a1-856cb4faa981,,ELP Tribute,,,"instruments:597b5e41-f80f-412b-9645-d0de335c7186,instruments:76884715-6d64-49d2-9eb6-f34bdb5d11ea,instruments:e54b6ef6-dabf-4bba-847f-92249920cd39,instruments:52c389cc-d757-4d39-99cd-7af9f0040390,instruments:a1063d4f-8f58-494e-bf4a-46fe04fc46fb"
29406578-2f7c-4031-8037-2142ea363d8f,7e66e7b3-acb0-484b-a0a1-856cb4faa981,,Daft Tribute,,,"instruments:d472af04-cca8-4828-aab1-ff42584571f0,instruments:76b54cf7-0c41-4abd-8bac-1c4bafddc6e6,instruments:eb5f1b79-bdc3-4de5-b3ea-b0ceee243f71,instruments:b0bea460-97a2-4ee5-8592-1efd33e3e65d"
0991c669-e9bb-4a55-9a5f-72d176c76090,7e66e7b3-acb0-484b-a0a1-856cb4faa981,,Kavinsky Tribute,,,"instruments:d472af04-cca8-4828-aab1-ff42584571f0,instruments:96da3d44-3008-45a3-b6d3-b9210581ccd8,instruments:76884715-6d64-49d2-9eb6-f34bdb5d11ea,instruments:eb5f1b79-bdc3-4de5-b3ea-b0ceee243f71,instruments:43191ffe-9290-4883-907d-b48f2dcbd34d,instruments:a0d0316a-abba-451a-991d-81990f892536,instruments:94386b4a-9a27-4633-ad23-e50d806f87d0,instruments:b0bea460-97a2-4ee5-8592-1efd33e3e65d,instruments:52c389cc-d757-4d39-99cd-7af9f0040390"
a79cd771-fbba-4d7e-914a-ee32ab09dfb5,7e66e7b3-acb0-484b-a0a1-856cb4faa981,,Vangelis Tribute 3,,,"instruments:a1063d4f-8f58-494e-bf4a-46fe04fc46fb,instruments:50b38aac-643f-4c84-b0c1-4c34f1772eeb,instruments:4fe243ad-f3f9-47c7-b6fd-db39cfb9c5ea,instruments:96da3d44-3008-45a3-b6d3-b9210581ccd8,instruments:ea6eab3f-0637-4cf5-b223-1f9644f94dc4,instruments:fa0a8f10-3c11-4b32-b4cc-554d3ef7d125,instruments:eb5f1b79-bdc3-4de5-b3ea-b0ceee243f71,instruments:b0bea460-97a2-4ee5-8592-1efd33e3e65d,instruments:bc768dc6-ee44-42a1-b95e-a6953ed34c45,instruments:f5a7ccac-4b53-4b4d-8e67-68d5319fe314,instruments:d830e7c9-ad58-431b-a330-20c7c2b14b10"
494180dc-92f6-4392-8bf0-544770b152d0,7e66e7b3-acb0-484b-a0a1-856cb4faa981,,JSPA,,,"instruments:a1063d4f-8f58-494e-bf4a-46fe04fc46fb,instruments:4fe243ad-f3f9-47c7-b6fd-db39cfb9c5ea,instruments:b0bea460-97a2-4ee5-8592-1efd33e3e65d,instruments:b875dc56-2fbd-41d9-95f3-72180779c31e"
41d4e252-faf7-4865-8f49-e90ea719b284,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Analog Techno,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
e0589856-aaf4-44f3-9141-22a52a3e367f,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Blockbuster,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
7c190bb2-897b-47c3-8ee5-151ebf03e9c6,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Bloom - Amy Kirkpatrick,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
3d4fd654-a277-4e9e-9c2f-f9fb08b89728,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Caleidoscope,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
6bedd88e-3ad4-47c2-afdf-66fe9528b284,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Cinematic Electronic,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
f7a06c6c-556d-4524-a288-4faeebceb8fd,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Cinematic Odyssey,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
22926311-4e42-4b60-b852-da79c1739dec,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Dancefloor Tech House,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
f02bf99a-6142-4cae-8a9c-2e2f0ca64901,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Delicatessen,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
9b7182ac-716a-4c25-8028-e5a3d055a410,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Drum Loops,(a.k.a Drum Loop Expansion 01),,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
d04ebfca-7f4c-4ed9-a206-cee163ad0010,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Drum Machine Vol 01,(a.k.a Drum Loop Expansion 01),,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
6e391217-cc14-4e25-b88e-fa1650e21d80,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Drum Machine Vol 02,(a.k.a Drum Loop Expansion 01),,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
4f86b2f4-eb05-4ad4-a9ec-813b2dc565fb,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,EDM Toolbox,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
ea3d3379-edea-4c1a-ab9d-e56d782a52e2,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Future Trap,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
5439b5ca-2808-4c49-97e8-9c40e47315a7,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Grit & Grime,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
e4f78c38-909f-4d29-817c-1670e759c168,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Hard Knocks,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
fac3778f-7c58-4c42-a50c-5f35c72ed63c,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Hip Hop Vault,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
11d8fe84-d53c-4b14-bd5b-d16d0bae73d3,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Laidback House,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
36f00929-32f2-4744-aa5d-17111d5506c8,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,LoFi Dreams,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
91fec799-0502-48cc-99b3-af29a004d7b0,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Loopmash 2 Content,(LoopMash Factory Library),,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
5aac4023-b95d-48db-9f4b-a571862a9601,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Loopmash Content,(LoopMash Factory Library),,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
2bfce89a-60bb-40f4-9f11-32cb254b29fc,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Mainroom Melodic House,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
a2335beb-0274-400f-8dd9-d6f1f25b5219,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Midnight Dance,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
660d71b2-98d3-4b35-ba6c-981a4c79bebc,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Mystic Spaces,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
8f91f318-6d3c-47d4-aef0-0b795ff6943b,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Night Call,(Night Call Synthwave),,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
2aeb1940-5f2a-4c56-8ff0-271c98b57672,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Noir,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
60f517f8-dd70-4460-bcc0-be2ca69c5638,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Raw Ambience,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
297ce6c4-ee9b-4c09-9775-ed23e0e2930a,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Rock Pop Toolbox,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
3b41fe10-6c98-4fc4-a54b-a97f224273d6,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Sequel Factory Library,(Sequel Content),,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
25e529fb-526f-4925-bc31-f8d2cdb8c70d,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Soul Assembly,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
28e77b88-911b-4a4e-84f2-b4f232b5cc89,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Soulful RnB Vocals,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
76e15d8b-78e7-44f4-a62f-d35bcf5ab878,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Steinberg Factory Content,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
8bd752fa-2027-44f6-bcb2-88a65cace47e,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Studio Kit SE,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
4cf83933-6ee6-44e9-81f3-0c8dc73882fa,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Vintage Verb Collection,,,workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b
60706fbe-dd13-42c4-9fe8-2ad10a5a8f4c,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Analogue Wonder,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,libraries:60706fbe-dd13-42c4-9fe8-2ad10a5a8f4c"
1395f4a1-a542-44f8-a028-50e2b747cec1,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Allen Morgan Signature Drums,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:f6a1c3c3-4506-46f2-bb8d-626d073a9dfb"
42ebd11f-a93b-49ac-939a-ec33d60bade6,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Alternative Essentials,Drums,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:f6a1c3c3-4506-46f2-bb8d-626d073a9dfb"
2d6500b0-7a4c-4745-9a6e-82cd90fb054b,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Beat Agent,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:f6a1c3c3-4506-46f2-bb8d-626d073a9dfb"
5685e9db-efe7-4536-9656-96e896e41f3d,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Groove Agent ONE,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:f6a1c3c3-4506-46f2-bb8d-626d073a9dfb"
e1e82be1-3c92-4da7-ba5f-a8dc916b521f,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Groove Agent SE Factory Library,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:f6a1c3c3-4506-46f2-bb8d-626d073a9dfb"
ba03346f-e285-49b3-8f47-fd2c3b9856be,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Jazz Essentials,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:f6a1c3c3-4506-46f2-bb8d-626d073a9dfb"
92c1e100-fe0f-4929-ac9d-7fdb447d1080,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Laser Beams,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:f6a1c3c3-4506-46f2-bb8d-626d073a9dfb"
bc98faaa-3dd9-46a5-88d4-51b5d856ef0e,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Production Grooves,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:f6a1c3c3-4506-46f2-bb8d-626d073a9dfb"
297ce6c4-ee9b-4c09-9775-ed23e0e2930a,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Rock Pop Toolbox,(Beat Agent Rock Pop Toolbox Drums),,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:f6a1c3c3-4506-46f2-bb8d-626d073a9dfb"
c93ca630-b7a3-44d7-97f7-ff3e1bdc9dd1,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,SE Studio Kit,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:f6a1c3c3-4506-46f2-bb8d-626d073a9dfb"
42d39237-e06d-4ac9-9306-18fe72beef08,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,The Kit SE,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:f6a1c3c3-4506-46f2-bb8d-626d073a9dfb"
447485b4-d344-4f43-915d-f89a61703457,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Etude Elements,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:5731e8b1-c9f6-4e6c-93c4-c98ea5954642"
d648cea6-54b0-4a4c-b6c3-9ee1f61443d7,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Flux,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:5731e8b1-c9f6-4e6c-93c4-c98ea5954642"
6b80978e-57a7-44e2-a44c-2affb4d42fe6,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,HALion Symponic Orchestra,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:5731e8b1-c9f6-4e6c-93c4-c98ea5954642"
db99c0a0-d140-4f40-a724-895bac1796b5,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Iconica Sketch,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:5731e8b1-c9f6-4e6c-93c4-c98ea5954642"
fe24f54c-2574-43d2-b349-eb635ff6c36e,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Indian Drum Basics,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:5731e8b1-c9f6-4e6c-93c4-c98ea5954642"
c8002470-ef2e-4cc0-ade5-583416ec10ee,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Marching Percussion Basics,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:5731e8b1-c9f6-4e6c-93c4-c98ea5954642"
e5293edc-8853-47b0-8eef-b52a7658073d,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Olympus Choir Micro,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:5731e8b1-c9f6-4e6c-93c4-c98ea5954642"
d9c80b8e-fe5d-4e80-851f-bfbe035bf082,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Sonic Selection,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:5731e8b1-c9f6-4e6c-93c4-c98ea5954642"
a8929bf9-6635-45cc-874d-4bd4d5946ac8,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Trip,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:5731e8b1-c9f6-4e6c-93c4-c98ea5954642"
88cec9b4-b713-471b-a70a-9b62fed1ffd3,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Verve,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:5731e8b1-c9f6-4e6c-93c4-c98ea5954642"
a8ba2287-741e-4848-b95d-0f865d44e35b,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Writing Room Synths,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,instruments:5731e8b1-c9f6-4e6c-93c4-c98ea5954642"
a2916d59-8bf3-4296-a931-dd74f8249688,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,MPE Padshop,(MPE Sounds Padshop),,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,libraries:25a7edfd-01a8-436d-b1b9-2e6ef458e35a"
25a7edfd-01a8-436d-b1b9-2e6ef458e35a,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Padshop,Padshop Factory Library,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,libraries:25a7edfd-01a8-436d-b1b9-2e6ef458e35a"
3e1a5660-8e06-421a-b3c6-7e962da2609d,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Padshop 2,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,libraries:25a7edfd-01a8-436d-b1b9-2e6ef458e35a"
8ab77bf7-d80c-4faf-826a-eedd3f0a1dca,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,MPE Retrologue,(MPE Sounds Retrologue),,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,libraries:ed30a17a-911b-493a-bb52-a698bcd4e267"
ed30a17a-911b-493a-bb52-a698bcd4e267,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Retrologue,Retrologue Factory Library,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,libraries:ed30a17a-911b-493a-bb52-a698bcd4e267"
f7648416-6895-4c14-b3ff-484e447d0c02,e0794cc7-d1f3-4432-8e83-cdc6052c1cc3,,Retrologue 2,,,"workstations:6bb2c3f5-721e-4878-82b9-b2e1f1a5ef7b,libraries:ed30a17a-911b-493a-bb52-a698bcd4e267"
bf673fcf-6e46-4d1f-9a9a-bbdd91fc9255,7e66e7b3-acb0-484b-a0a1-856cb4faa981,,Lyli's Signature,,,"instruments:3d1cdefb-3d5d-4859-8b40-8838d2923772,instruments:52c389cc-d757-4d39-99cd-7af9f0040390"
3c5a3c89-251b-48fc-922b-3b1c18ac291a,725a2764-55b5-4e7c-a469-a4970c0aa267,,40 Very Own - Drums,,,instruments:27c38eab-bcb1-4bd5-af3e-873c9a223403
05d4a8b1-0457-45d8-b4f3-c31484ed2add,725a2764-55b5-4e7c-a469-a4970c0aa267,,40s Very Own - Keys,,,instruments:27c38eab-bcb1-4bd5-af3e-873c9a223403
0c3bb29c-119f-4436-95a6-257712bba2ef,725a2764-55b5-4e7c-a469-a4970c0aa267,,Abbey Road 50s Drummer,,,instruments:27c38eab-bcb1-4bd5-af3e-873c9a223403
b9b476f3-deee-4bda-b4f6-be56159e88ff,725a2764-55b5-4e7c-a469-a4970c0aa267,,Abbey Road 60s Drummer,,,instruments:27c38eab-bcb1-4bd5-af3e-873c9a223403
3156405e-2f59-4496-a0d5-fe40e866cb55,725a2764-55b5-4e7c-a469-a4970c0aa267,,Abbey Road 70s Drummer,,,instruments:27c38eab-bcb1-4bd5-af3e-873c9a223403
0e000437-6d93-406d-87d8-ce1e2ed8710b,725a2764-55b5-4e7c-a469-a4970c0aa267,,Abbey Road 80s Drummer,,,instruments:27c38eab-bcb1-4bd5-af3e-873c9a223403
c3c5752d-48fd-4b8e-9a84-cc681d90af9c,725a2764-55b5-4e7c-a469-a4970c0aa267,,Abbey Road Modern Drummer,,,instruments:27c38eab-bcb1-4bd5-af3e-873c9a223403
063742fb-924e-4eee-914c-e6c20ade6672,725a2764-55b5-4e7c-a469-a4970c0aa267,,Abbey Road Vintage Drummer,,,instruments:27c38eab-bcb1-4bd5-af3e-873c9a223403
d5a2bf40-c0e3-47fe-aa13-ec5719a48ce4,725a2764-55b5-4e7c-a469-a4970c0aa267,,Action Strikes,,,instruments:27c38eab-bcb1-4bd5-af3e-873c9a223403
